exper_data_id	pop_label	data_group_name	data_id	date_str	time_str	exper_duration_s	trackL	n_tracks	mean_nb_tracks	logD	temperature	rel_humidity	location_label	env_label	T12	T13	T21	T23	T31	T32	mean_still	mean_forward	mean_backward
B209-20180618_100339_proc	N2250L573	B209	N2250L573_NGM_B209	20180618	100339	1202.563	151.234567901235	801	100.733923203099	2.00317574839818	27.5	48	Paris2	NGM	-0.448744528320127	-1.68056939511491	-0.396950623256865	-4.17188028055395	0.515734891655663	-2.25347251859634	-0.650214468684785	0.470778220468364	-3.13990601455657
B209-20180618_110639_proc	PB250L477	B209	PB250L477_NGM_B209	20180618	110639	1199.685	188.165204678363	1735	272.126958424052	2.43477156756022	27.6	48	Paris2	NGM	-0.449610687530192	-2.04225112812202	-1.16071656595331	-5.02239936512474	0.464073042359803	-2.14817593089921	-1.46092787255428	1.37652581153393	-4.31102366984787
B209-20180618_112747_proc	N2250L569	B209	N2250L569_NGM_B209	20180618	112747	1296.482	551.486924034869	1179	501.513390418927	2.70028253318378	27.7	48	Paris2	NGM	-1.1519494665003	-2.07585088187335	-0.93239063013599	-6.69333616263623	-0.162896386354089	-5.08990605600942	-0.576667101427316	0.334643132356019	-2.7983860202588
B209-20180618_115217_proc	N2ancL0	B209	N2ancL0_NGM_B209	20180618	115217	1279.315	249.043497961033	4202	818.000866426377	2.91275376367621	27.8	47	Paris2	NGM	-0.880661226316643	-1.90252053819571	-0.789480713278704	-5.25628379409934	-0.0791070987297623	-2.97935470143323	-0.5978007506455	0.363385015679165	-2.8382210729934
B209-20180618_121409_proc	N2250L544	B209	N2250L544_NGM_B209	20180618	121409	1297.199	373.393442622951	1946	560.148164887779	2.74830291751009	27.5	46	Paris2	NGM	-1.0339083997667	-2.08203284427862	-0.670405081982621	-5.19552276606427	0.014060740890404	-3.48607077514214	-0.267468756083734	0.0594716469577526	-2.91109424493597
B209-20180618_124327_proc	PB250L481	B209	PB250L481_NGM_B209	20180618	124327	1295.232	469.866359447005	364	132.046888000536	2.12072817047955	26.8	46	Paris2	NGM	-1.34380733521153	-2.02216336362121	-0.343665746523657	-3.35626530868109	0.68270171402825	-1.78968223621851	0.0458574209975739	-0.216498483783908	-3.11600547505336
B209-20180618_130722_proc	PB250L468	B209	PB250L468_NGM_B209	20180618	130722	1296.745	479.56693989071	1381	510.726429628856	2.70818833278206	26.6	47	Paris2	NGM	-0.61270856201731	-1.51816047877846	-0.950863353991441	-5.41920514739455	-0.0300812067720256	-3.00160971083941	-0.959795779078305	0.644939123947155	-2.63032912257228
B209-20180618_133949_proc	PB250L424	B209	PB250L424_NGM_B209	20180618	133949	1298	626.822222222222	242	116.86516007533	2.06768505827723	26.5	48	Paris2	NGM	-0.595592500755282	-1.53392702330905	-0.306325380975867	-4.98573165726319	0.613461192559931	-3.34503819039146	-0.611267640454238	0.441073974007549	-3.18550100094444
B209-20180618_140238_proc	PBancL0	B209	PBancL0_NGM_B209	20180618	140238	1198.206	297.99615014437	2313	575.247574527191	2.75985479618609	26.6	47	Paris2	NGM	-0.678347510893991	-1.6051401136539	-1.21951349375106	-5.18541089510126	0.0324543375155764	-2.56962003358478	-1.24338431679772	0.985417020543381	-2.98800308546304
B209-20180618_142306_proc	PB250L470	B209	PB250L470_NGM_B209	20180618	142306	1252.282	137.843137254902	321	35.3336126038892	1.5481880431446	26.5	47	Paris2	NGM	0.0860084400583574	-1.49651355369522	-1.36587320963254	-4.24359798032465	-0.125375980500047	-1.30481703314741	-1.82840249715498	1.61226496239062	-3.55283599775832
B209-20180618_144429_proc	PB250L415	B209	PB250L415_NGM_B209	20180618	144429	1297.441	172.302857142857	342	45.4183096902727	1.65723096727149	26.4	47	Paris2	NGM	0.428334756349385	-0.315482949943337	-0.836024550279459	-2.34037821003889	0.333806725006448	-1.58039194783086	-1.57861435870934	0.882112996066269	-1.97597748882081
B209-20180618_151511_proc	N2250L585	B209	N2250L585_NGM_B209	20180618	151511	1296.988	417.975920679887	2606	839.826775029364	2.92418971652976	26.3	48	Paris2	NGM	-0.99051390941075	-1.84396883409536	-0.642209478682957	-4.8093063030102	-0.055096030270646	-2.84260998014717	-0.449975749123337	0.157162214398555	-2.56502449248449
B209-20180618_164553_proc	N2250L564	B209	N2250L564_NGM_B209	20180618	164553	1297.567	284.150492264416	5273	1154.71921350517	3.06247639214997	26.3	45	Paris2	NGM	-1.28386598467982	-1.90263281350542	-0.855368373880701	-4.00789554175034	-0.288854314229647	-2.31931956046282	-0.28687067382167	-0.0632359039197533	-2.350405329466
B209-20180618_170909_proc	PB250L463	B209	PB250L463_NGM_B209	20180618	170909	1197.75	376.36275862069	1716	539.209763133461	2.73175774709663	26.4	45	Paris2	NGM	-0.825862693882265	-1.61213215841301	-1.22904196689995	-5.4124875950808	0.0762894717530701	-2.7727072910503	-1.10998910782868	0.866959551006119	-2.98704827354885
B209-20180618_172930_proc	N2250L516	B209	N2250L516_NGM_B209	20180618	172930	1167.468	626.460251046025	824	442.156227718383	2.64557574638085	26.4	44	Paris2	NGM	-1.77897340078126	-2.48552240620319	-0.970398581783142	-5.81720993199956	-0.0279053166865325	-4.20198018608319	-0.150236746136024	-0.0419663483650433	-2.98782921172002
B209-20180618_174925_proc	PB250L447	B209	PB250L447_NGM_B209	20180618	174925	1197.174	730.96875	878	536.087955886112	2.72923605018192	26.2	44	Paris2	NGM	-1.63419052815283	-2.08063657525867	-0.334462124758665	-4.4087255969132	0.135203307234811	-3.21120602474842	0.0749203281988963	-0.350642315320262	-2.61700483477733
B210-20180622_094253_proc	N2250L572	B210	N2250L572_NGM_B210	20180622	94253	1199.19	419.354114713217	8651	3025.23573944416	3.48075922241021	23.8	34	Paris2	NGM	-2.06289656133941	-2.47912533831739	-1.26927077017182	-4.22625814172462	-0.757086085879103	-2.67021159109684	-0.149589122797257	-0.233705346975429	-2.2483770067717
B210-20180622_100321_proc	PB250L428	B210	PB250L428_NGM_B210	20180622	100321	1199.073	231.891153846154	8760	1694.11412623944	3.22894266380254	23.9	33	Paris2	NGM	-1.19104039756345	-1.80804891169905	-1.60700456949928	-4.09692278638511	-0.755935474797754	-1.5204900511295	-1.20626842962405	0.828010543055423	-2.53113794627786
B210-20180622_102344_proc	PB250L440	B210	PB250L440_NGM_B210	20180622	102344	1197.913	399.520225776105	2614	871.804438368011	2.94041907568629	24	33	Paris2	NGM	-1.68380519847287	-2.28856392095466	-1.17231129815251	-4.36397217359465	-0.190981870874779	-2.24035375140595	-0.559599665677501	0.325245888002479	-2.82936681392539
B210-20180622_104411_proc	N2250L545	B210	N2250L545_NGM_B210	20180622	104411	1195.986	602.796075683252	4029	2030.68045021248	3.30764158779279	24.1	33	Paris2	NGM	-2.42177366820191	-3.06091347563359	-1.40247023551817	-4.48114531702867	-0.712552929562739	-2.79541187837744	-0.0360718675165382	-0.183852445400349	-2.84672087071564
B210-20180622_110440_proc	PB250L425	B210	PB250L425_NGM_B210	20180622	110440	1296.989	223.933843212237	7950	1372.62078054423	3.13755056952724	24.2	33	Paris2	NGM	-1.4335759195136	-2.1098157184718	-1.84601381329001	-4.2029051579541	-0.674014369505548	-1.38832581097423	-1.30438933710555	1.02521772710126	-2.93218941990325
B210-20180622_112958_proc	N2250L551	B210	N2250L551_NGM_B210	20180622	112958	1197.338	139.717815344603	31065	3624.98637283716	3.5593063782966	24.3	33	Paris2	NGM	-1.09486992420406	-2.1627411037725	-3.16219091006901	-5.25596708968984	-1.54564721371115	-1.47041400079979	-3.12592478926914	2.70001637861667	-3.84581349148228
B210-20180622_115025_proc	N2250L595	B210	N2250L595_NGM_B210	20180622	115025	1197.786	354.998694516971	5700	1689.36066939064	3.22772237899931	24.3	34	Paris2	NGM	-1.71864580918062	-2.51538849563275	-1.30182357588353	-4.92091616841887	-0.491965911212911	-2.63564058666495	-0.393548146414295	0.162689404936215	-2.81434934684189
B210-20180622_121052_proc	N2250L543	B210	N2250L543_NGM_B210	20180622	121052	1196.907	261.709568939162	9586	2096.02577965607	3.32139661986394	24.4	33	Paris2	NGM	-1.34643555662612	-1.81855349442724	-1.74565942122771	-3.28572801175698	-1.00478276878502	-1.46049520264845	-1.09718725932595	0.581415946713814	-2.1078150052253
B210-20180622_123130_proc	N2250L563	B210	N2250L563_NGM_B210	20180622	123130	1197.73	371.681994191675	3627	1125.53797010445	3.05136015053928	24.3	33	Paris2	NGM	-1.7680008719861	-2.86233515212137	-1.0944421131546	-4.53203786757306	-0.398413045121656	-2.63868234135863	-0.0449262999086231	-0.12370124863766	-3.12430829632808
B210-20180622_125156_proc	PBancL0	B210	PBancL0_NGM_B210	20180622	125156	1201.532	320.176544766709	1988	529.749495640746	2.72407055190375	24.8	33	Paris2	NGM	-1.46307300260783	-2.05924612062551	-1.11737267541071	-3.60142835051155	0.0100704121706313	-1.64916812125578	-0.405693298414749	0.18485626779549	-2.86380969236686
B210-20180622_133256_proc	PB250L414	B210	PB250L414_NGM_B210	20180622	133256	1198.458	141.530923694779	14464	1708.11432717816	3.23251693544018	24.6	35	Paris2	NGM	-0.849489055342342	-1.77230418880462	-2.33238977948303	-4.62973577481958	-0.555531936536607	-1.54539725530038	-2.15603430769077	1.87707801401634	-3.51258812696118
B210-20180622_135322_proc	N2250L509	B210	N2250L509_NGM_B210	20180622	135322	1202.828	311.463196635121	4466	1156.43686060887	3.06312192604938	24.6	35	Paris2	NGM	-1.59961166898743	-2.66170389697824	-0.995751830964303	-4.41486090674776	-0.339735021020236	-2.4840531784737	-0.252666569705373	0.0555758359019461	-2.96693178965649
B210-20180622_141425_proc	N2250L555	B210	N2250L555_NGM_B210	20180622	141425	1199.564	441.22550052687	6822	2509.27867508054	3.39954889580204	24.6	35	Paris2	NGM	-1.91807482653062	-2.26247945198861	-1.09412153889492	-4.09661963187955	-0.619911836465352	-2.53105338542744	-0.141653346867397	-0.281632381745977	-2.13966848963016
B210-20180622_143454_proc	PB250L423	B210	PB250L423_NGM_B210	20180622	143454	1226.188	168.046552225778	12423	1702.54668802895	3.23109903017386	24.7	35	Paris2	NGM	-0.929157924276407	-1.9923994376869	-2.05975512416246	-5.66063761397995	-0.427456961961749	-2.048534788869	-1.73665462722446	1.53480721396694	-3.56370177521419
B210-20180622_145548_proc	N2250L542	B210	N2250L542_NGM_B210	20180622	145548	1297.178	419.984134391041	4908	1589.05110292591	3.2011378640808	25	25	Paris2	NGM	-1.75771114332812	-2.5007854697519	-1.04139277374544	-4.68507349517505	-0.404870414532507	-2.86966694637591	-0.218363223902229	-0.0220675424558579	-2.75345931261278
B210-20180622_154004_proc	N2ancL0	B210	N2ancL0_NGM_B210	20180622	154004	1197.853	209.138638228056	2511	438.406983653794	2.64187746367465	25.2	35	Paris2	NGM	-0.940203225597389	-1.93165246754015	-0.881674669436025	-4.32509921383167	0.022408963761897	-2.49078864989468	-0.666393000070383	0.458257122709987	-2.98530043358398
B210-20180622_160037_proc	PB250L429	B210	PB250L429_NGM_B210	20180622	160037	1197.485	193.61811023622	1901	307.367547450745	2.48765801180694	25.1	35	Paris2	NGM	-0.67290756160102	-2.16276200095901	-1.03620703627022	-3.95511796735321	0.297948711293877	-1.19789712017472	-1.02946424393448	0.905333116647731	-3.67313160440869
B211-20180625_094348_proc	PB250L479	B211	PB250L479_NGM_B211	20180625	94348	1196.556	272.87037037037	4448	1014.35069266078	3.00618813010213	23.8	42	Paris2	NGM	-0.984260624471612	-1.94529887423398	-1.53204316087992	-5.86043959592687	-0.161545500349564	-3.80724671996027	-1.17839915480259	0.97110563759269	-3.19590739643461
B211-20180625_102437_proc	PB250L416	B211	PB250L416_NGM_B211	20180625	102437	1195.305	121.589394969409	4169	424.081040092248	2.6274488563612	24.1	42	Paris2	NGM	-0.64362180612219	-1.98625696685042	-1.15043808639949	-4.55047991003649	-0.000559729284514314	-1.96265522122105	-1.07262730497552	0.895013819049707	-3.31168564755003
B211-20180625_104516_proc	N2250L507	B211	N2250L507_NGM_B211	20180625	104516	1197.277	183.059734513274	988	151.061966194218	2.17915513309345	24.1	43	Paris2	NGM	-0.800160500793232	-2.07629863293563	-1.4975025010515	-5.45258481404898	0.242352894243302	-2.52491161243244	-1.62587008940582	1.51675047477282	-4.14843908333644
B211-20180625_110542_proc	PB250L488	B211	PB250L488_NGM_B211	20180625	110542	1197.676	293.173570019724	1032	252.618508060907	2.40246516591158	24.3	43	Paris2	NGM	-1.09214805897667	-1.93320129723004	-1.5206342173852	-4.66908824556312	0.163876443636642	-2.35744535444119	-1.070862492493	0.901107220778537	-3.35954709235606
B211-20180625_112608_proc	N2250L523	B211	N2250L523_NGM_B211	20180625	112608	1196.196	360.895652173913	1441	434.753698208829	2.63824328499299	24.3	43	Paris2	NGM	-1.29896351082723	-2.38986008878292	-0.693900802953902	-4.90269982978413	0.142300386232349	-2.85478158291755	-0.265322485925154	0.130249233931233	-3.36436588612472
B211-20180625_114630_proc	N2250L517	B211	N2250L517_NGM_B211	20180625	114630	1218.253	289.892479108635	3134	745.758910116751	2.87259845089286	24.4	43	Paris2	NGM	-1.03742040131496	-2.08089953752614	-0.801618312057237	-5.47706483300242	-0.0301824864644245	-3.27444231472692	-0.567712536173571	0.363580642983777	-2.98020372786063
B211-20180625_120712_proc	N2250L566	B211	N2250L566_NGM_B211	20180625	120712	1272.455	378.50987890376	3031	901.614157638029	2.95502072262079	24.4	44	Paris2	NGM	-1.45049861223044	-2.25101411201315	-0.636486013275538	-4.42411001025221	-0.135675296722444	-2.66758591193834	-0.0464172774382797	-0.208778713998659	-2.68929248083511
B211-20180625_122856_proc	PB250L462	B211	PB250L462_NGM_B211	20180625	122856	1197.484	299.034686971235	2741	684.48019095717	2.83536088405149	24.4	44	Paris2	NGM	-0.795069527377144	-1.46329561212279	-1.10185098098567	-5.33796367798899	0.0997193506629593	-2.67841081563771	-1.16135583554527	0.897242855242274	-2.91953238364199
B211-20180625_124924_proc	N2ancL0	B211	N2ancL0_NGM_B211	20180625	124924	1280.103	479.332599118943	1708	639.557972518738	2.80587991707717	24.4	44	Paris2	NGM	-1.4242745347846	-2.14800178385642	-0.321098972423939	-4.41773921215003	0.118461201014395	-3.17645888709545	0.0387259391876503	-0.309102219385094	-2.63393923710571
B211-20180625_131111_proc	PB250L459	B211	PB250L459_NGM_B211	20180625	131111	1228.459	342.108043217287	1529	425.80435983556	2.62921010389148	24.6	45	Paris2	NGM	-1.09691789806997	-2.15263562292833	-0.992578415619116	-4.2920079131352	-0.106796422300844	-2.61363100199931	-0.683496676249167	0.455794492829836	-2.89296085876193
B211-20180625_133208_proc	N2250L587	B211	N2250L587_NGM_B211	20180625	133208	1295.122	442.334735576923	2944	1005.49095879652	3.00237816984829	24.7	45	Paris2	NGM	-1.69603514153483	-2.21112780190579	-0.784867192367216	-3.79443667989401	-0.254338411829243	-2.30324387902514	-0.0523282920609726	-0.273782387576741	-2.42748994573684
B211-20180625_135430_proc	N2250L582	B211	N2250L582_NGM_B211	20180625	135430	1197.475	348.795509222133	2235	651.00145148038	2.81358195687728	24.7	45	Paris2	NGM	-1.38781498402451	-2.23892306917333	-0.568625976798862	-4.55122425506979	0.067216747388695	-3.04833949565931	-0.0969343199895791	-0.128390969472553	-2.81970973933079
B211-20180625_141452_proc	N2250L505	B211	N2250L505_NGM_B211	20180625	141452	1197.362	227.13928304705	6280	1191.3144876282	3.07602642329007	24.8	45	Paris2	NGM	-1.20039932781193	-2.02833635700207	-1.12304323817163	-4.42008814751749	-0.376030357276992	-2.10984014797883	-0.686312145993172	0.402145532661961	-2.65074663919224
B211-20180625_143517_proc	PB250L461	B211	PB250L461_NGM_B211	20180625	143517	1198.179	205.720529039678	3886	667.20412880562	2.82425872514759	24.8	45	Paris2	NGM	-0.921954475401038	-1.83317594727979	-1.26817633267337	-4.51002369419668	0.0988832246428734	-2.02508547644421	-1.00402593123791	0.820340909715152	-3.24406645970521
B211-20180625_145542_proc	PBancL0	B211	PBancL0_NGM_B211	20180625	145542	1197.119	211.936758893281	497	87.9883864260449	1.94442535346916	25	45	Paris2	NGM	-0.350455049994335	-1.37590556752673	-1.27010726991863	-4.65603758371295	0.547708239567502	-1.99536899163146	-1.60090644453168	1.42606333005458	-3.62894343209775
B211-20180625_151612_proc	PB250L407	B211	PB250L407_NGM_B211	20180625	151612	1208.242	240.920765027322	2562	510.857096508812	2.70829943070756	25	44	Paris2	NGM	-0.473245755199523	-1.28389987598274	-1.47233184823417	-5.37612335670311	0.0202868346506553	-2.49494335242164	-1.65979096213774	1.38840830751786	-3.1813942897574
B211-20180625_153642_proc	N2250L577	B211	N2250L577_NGM_B211	20180625	153642	1263.895	340.465341214401	4303	1159.1329685184	3.06413325838074	25.1	45	Paris2	NGM	-1.46356436408263	-2.16550669276339	-1.04780508524146	-4.72689115359786	-0.346070063717726	-2.88036918960364	-0.408343394783607	0.113853368328494	-2.55251131229314
B211-20180625_155809_proc	N2250L502	B211	N2250L502_NGM_B211	20180625	155809	1196.232	545.214634146341	2192	999.062454481054	2.9995926381646	25.2	45	Paris2	NGM	-1.82129566555964	-2.25851923168594	-0.689622865975041	-4.24709463000934	-0.210211506604006	-2.79482451129717	0.0798114739690272	-0.449528781793491	-2.30651401650666
B212-20180629_094338_proc	N2250L520	B212	N2250L520_NGM_B212	20180629	94338	1296.334	642.98125	849	421.103728861543	2.62438908710258	25	45	Paris2	NGM	-1.33224085238146	-1.70662405653802	-0.198926936419511	-4.59545099420749	0.162632905953047	-3.46512159818919	0.102470717612758	-0.538882144686335	-2.13271998382729
B212-20180629_100550_proc	PB250L484	B212	PB250L484_NGM_B212	20180629	100550	1198.333	157.281092244149	13569	1780.92995908554	3.25064683974354	24.8	45	Paris2	NGM	-0.852723986434333	-1.73365801263066	-1.90222332973142	-4.32136650260167	-0.471601137831661	-1.44003021579528	-1.58354624409201	1.3053472790343	-3.10326881703288
B212-20180629_102611_proc	PB250L420	B212	PB250L420_NGM_B212	20180629	102611	1231.678	412.304391217565	2457	822.481110502548	2.91512593252023	24.8	46	Paris2	NGM	-1.31138294062327	-2.29307231223813	-0.847996467587235	-3.92657630865495	0.112623995314714	-1.86259100013971	-0.267697597247627	0.0772062346301527	-3.00421970308423
B212-20180629_104716_proc	PB250L483	B212	PB250L483_NGM_B212	20180629	104716	1196.8	354.909574468085	384	113.874729775856	2.05642735940372	24.9	46	Paris2	NGM	-0.99469552970466	-1.63918864235389	-1.00747056012274	-4.53829189858535	0.176348630461505	-2.40712204295426	-1.06576272166178	0.867746479559056	-3.19079235536339
B212-20180629_110741_proc	PB250L480	B212	PB250L480_NGM_B212	20180629	110741	1197.259	224.353476821192	2956	553.922649554895	2.74344912354278	24.9	45	Paris2	NGM	-0.953337198707218	-2.3191728665049	-1.47757069498611	-5.53416422251555	-0.13251492987991	-2.52731056521647	-1.35319676265875	1.21024633960904	-3.69228936605627
B212-20180629_112804_proc	PB250L455	B212	PB250L455_NGM_B212	20180629	112804	1196.614	321.609223300971	1204	323.594329378036	2.5100009024909	25	46	Paris2	NGM	-1.0732589608471	-1.92381690767984	-1.32702298606076	-4.86893829191128	0.203417529060858	-2.43370250854666	-0.798107069383656	0.601444720086306	-3.08853515570661
B212-20180629_114841_proc	N2250L590	B212	N2250L590_NGM_B212	20180629	114841	1209.064	411.875	3034	1033.55053992179	3.01433171818874	25.1	47	Paris2	NGM	-1.70540714254212	-2.41647621370698	-0.939913903254029	-4.18421370694183	-0.296744725559182	-2.28880753022718	-0.15161350020284	-0.108186361433445	-2.66861063059122
B212-20180629_120913_proc	N2250L550	B212	N2250L550_NGM_B212	20180629	120913	1196.959	429.829026937878	4073	1462.61787305829	3.16513087615999	25.1	47	Paris2	NGM	-1.78857246023006	-2.39201689768619	-0.991933092386356	-4.04779017632982	-0.42615581594475	-2.16611693400475	-0.146863683195569	-0.145114682109807	-2.54348766839842
B212-20180629_122937_proc	N2ancL0	B212	N2ancL0_NGM_B212	20180629	122937	1297.111	325.599523241955	6664	1672.79070402177	3.22344160636912	25.1	46	Paris2	NGM	-1.82462189877587	-2.54859777242601	-1.17675742698042	-3.94341702435073	-0.603756442146324	-1.92637721934737	-0.233210202187941	-0.0476060271576204	-2.58762677792685
B212-20180629_130122_proc	N2250L529	B212	N2250L529_NGM_B212	20180629	130122	1296.338	409.355493630573	5109	1613.31166482707	3.20771827392316	25.3	45	Paris2	NGM	-1.68918141788578	-2.17649360365239	-1.16061927787361	-3.84804472463193	-0.590982300687999	-2.05136038092639	-0.342213899412491	-0.0131022026699629	-2.33825696256885
B212-20180629_134541_proc	N2250L558	B212	N2250L558_NGM_B212	20180629	134541	1297.061	212.74137015401	18097	2968.23401187539	3.4724981371932	25.4	45	Paris2	NGM	-1.54695376955626	-1.97664331405126	-1.97716883329511	-3.3734542073716	-1.32851762671202	-1.32285239625976	-1.16448433771808	0.661714174935951	-2.16973686060776
B212-20180629_140812_proc	PB250L436	B212	PB250L436_NGM_B212	20180629	140812	1218.939	210.751503933364	4598	794.982698137978	2.90035767685148	25.6	44	Paris2	NGM	-0.985749351036386	-1.80419574960449	-1.43235238809844	-4.82962284994448	0.0259667608665684	-1.99385139010735	-1.21979960491571	1.01959951153502	-3.25538965589669
B212-20180629_142918_proc	PB250L490	B212	PB250L490_NGM_B212	20180629	142918	1197.336	322.481818181818	2951	794.800996090108	2.90025840272083	25.9	44	Paris2	NGM	-0.894468345993413	-1.6173795759885	-1.05916012884082	-5.25230495416394	0.00350541026238039	-2.92219455238506	-0.995048195016394	0.703402272481935	-2.73146149065741
B212-20180629_144949_proc	PBancL0	B212	PBancL0_NGM_B212	20180629	144949	1296.835	126.068493150685	231	22.4560733769587	1.35133381871955	25.9	44	Paris2	NGM	-0.0224534767389486	-0.902241302265101	-1.28722747031331	-3.9891734951343	0.638246491157489	-1.26956658551232	-1.8932998397289	1.71137722088863	-3.78906717172833
B212-20180629_151246_proc	N2250L586	B212	N2250L586_NGM_B212	20180629	151246	1295.692	419.255681818182	344	111.31036893448	2.04653562220783	25.7	44	Paris2	NGM	-1.44989919311891	-2.49687810838653	-0.0949252390237098	-4.13862277364608	0.274613628145494	-2.54594386546966	0.309853167755877	-0.48745200897866	-3.11098047236386
B212-20180629_153507_proc	PB250L445	B212	PB250L445_NGM_B212	20180629	153507	1297.069	104.85393258427	929	75.0995539719063	1.87563735766841	25.8	44	Paris2	NGM	-0.647439157200851	-1.52117663602829	-1.34835622807006	-3.78368917748684	0.460003908586432	-0.885743153366059	-2.21289801855032	2.03344561387965	-4.04919307329118
B212-20180629_155736_proc	PB250L493	B212	PB250L493_NGM_B212	20180629	155736	1198.801	259.028883684621	2772	598.955177359521	2.7773943233012	25.9	44	Paris2	NGM	-0.983571505668551	-1.61893455708979	-1.22381217066604	-4.08938115707561	0.143472700143701	-1.78388716008907	-0.847442391582117	0.614060214335033	-2.92020153900453
B212-20180629_163825_proc	PB250L439	B212	PB250L439_NGM_B212	20180629	163825	1297.517	199.992144177449	4794	738.920830468265	2.86859790966326	26	44	Paris2	NGM	-0.741556745778695	-1.6068512254687	-1.37238982839022	-5.60861113103616	0.144130866210848	-2.48940319327087	-1.33700954459024	1.14926497874067	-3.3896310804989
B213-20180702_101431_proc	N2250L508	B213	N2250L508_NGM_B213	20180702	101431	1196.191	246.140613313388	2689	553.316409502914	2.74297355011817	25.9	38	Paris2	NGM	-1.31699385348052	-2.29293869058035	-0.839228295275087	-5.03622721404089	0.00418814401245015	-3.14391707021791	-0.327650932778922	0.137923053908551	-3.01480501456474
B213-20180702_105526_proc	N2250L536	B213	N2250L536_NGM_B213	20180702	105526	1296.467	200.364957918898	2774	428.713105128803	2.63216675945683	25.9	37	Paris2	NGM	-1.07835527399307	-2.53369965837067	-0.655539674850524	-4.15767058518596	0.122910826025608	-1.83873232171337	-0.448381763982898	0.312930824274194	-3.38859094956863
B213-20180702_114316_proc	PB250L494	B213	PB250L494_NGM_B213	20180702	114316	1196.962	217.468299711816	2789	506.715407754176	2.70476411013413	26	44	Paris2	NGM	-0.999467806065243	-1.73175154564414	-1.34138792012568	-4.9945210000251	0.0573009377941997	-2.12478325803029	-1.18607965126416	0.97907875750324	-3.20138073226608
B213-20180702_120337_proc	PB250L456	B213	PB250L456_NGM_B213	20180702	120337	1201.002	334.856666666667	667	185.969212929426	2.26944105302676	26.8	43	Paris2	NGM	-0.782222946167466	-1.84366680608656	-0.842261646187263	-4.62468432096598	0.574807331859205	-2.33306127709952	-0.941076914450624	0.79618783995819	-3.47065885192899
B213-20180702_122406_proc	N2250L597	B213	N2250L597_NGM_B213	20180702	122406	1198.066	147.00902864259	8697	1067.16785394511	3.02823273461547	25.8	43	Paris2	NGM	-0.859275876648485	-1.88945847590299	-1.30795635307236	-4.31665436096533	-0.425453496421241	-1.69513110739218	-1.02677627558202	0.759920907131449	-2.84473961907123
B213-20180702_124424_proc	N2250L565	B213	N2250L565_NGM_B213	20180702	124424	1195.955	283.261838440111	3949	935.320308874498	2.97096036440676	25.8	42	Paris2	NGM	-1.32016957065009	-1.96057378503102	-0.803734610808381	-4.17356321695893	-0.341188494891508	-2.34266610545509	-0.226415319405669	-0.137497244430482	-2.30531767471919
B213-20180702_130447_proc	N2250L564	B213	N2250L564_NGM_B213	20180702	130447	1226.994	243.798778527805	5996	1191.38111193104	3.07605071054447	25.8	41	Paris2	NGM	-1.06838444899334	-1.87268791515772	-1.00973342540252	-4.41368281384622	-0.333088191546979	-2.13194398956235	-0.640704630293782	0.33349302175905	-2.55182931334619
B213-20180702_132600_proc	PBancL0	B213	PBancL0_NGM_B213	20180702	132600	1196.464	343.868852459016	428	123.009023967674	2.08993697254192	25.8	41	Paris2	NGM	-1.21433962056185	-1.80464540956642	-0.221862457285365	-3.17491721273909	0.786350534732546	-1.90629066165721	0.184770176292716	-0.369560325793971	-3.04829454350473
B213-20180702_140645_proc	PB250L429	B213	PB250L429_NGM_B213	20180702	140645	1197.068	348.745454545455	373	108.667222367864	2.0360985662441	26.2	41	Paris2	NGM	-1.01224999776546	-1.6352539441847	-0.475306819230489	-4.20835893030788	0.778718714866109	-2.69396703341612	-0.256309204382896	0.0902128161835926	-3.14747524208686
B213-20180702_142708_proc	N2250L526	B213	N2250L526_NGM_B213	20180702	142708	1239.681	182.509119746233	2492	366.878839320449	2.56452266342838	26.2	41	Paris2	NGM	-0.88677796642742	-2.01253433769667	-0.978318209473592	-4.75448023345592	0.00366606897183111	-2.62597434756225	-0.925389219512124	0.724862051060131	-3.11575219454065
B213-20180702_144813_proc	PB250L444	B213	PB250L444_NGM_B213	20180702	144813	1295.557	240.453947368421	353	65.5164098693092	1.81635009118419	26.2	41	Paris2	NGM	-0.621534826516623	-1.37281117164779	-0.448516758874248	-3.22868362523065	0.871421114118405	-1.21647394620127	-0.421140199080041	0.251105173341228	-3.14452492480561
B213-20180702_171939_proc	N2250L530	B213	N2250L530_NGM_B213	20180702	171939	1296.904	217.466982852973	5880	985.968012416866	2.99386282543189	26.8	41	Paris2	NGM	-1.11641648789229	-1.89345181479188	-1.23446840985181	-4.8280221528487	-0.401515336906329	-2.20324792338597	-0.909318511776522	0.609141820121832	-2.66425751555826
B214-20180706_101824_proc	N2250L513	B214	N2250L513_NGM_B214	20180706	101824	1197.073	348.118852459016	5571	1620.09345048228	3.20954006630698	24.4	47	Paris2	NGM	-1.92397655567981	-2.45793606416765	-1.16358514015396	-3.82016144365156	-0.551174713077696	-2.05012842488621	-0.228341327390916	-0.0886502052940857	-2.45619592742643
B214-20180706_103846_proc	N2250L511	B214	N2250L511_NGM_B214	20180706	103846	1204.601	402.777859237537	2694	900.782543585738	2.95461996132405	24.4	47	Paris2	NGM	-1.84341614961442	-2.4229119506642	-0.830323320793008	-4.48751514984172	-0.182053949093434	-2.73003793353275	0.0383035707238166	-0.286033128695722	-2.72611266057704
